ENTREPRISE,CATEGORIE,equipment_id,product_ref,model,type,timestamp,status,alarm_code,message
Engie,Energie,SE-ENGIE-009,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-09T14:42:18Z,normal,NORMAL,"Power quality monitoring active - voltage sag detection enabled, waveform capture buffer at 34%"
Engie,Energie,SE-ENGIE-009,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-15T19:28:45Z,warning,PF_LOW,"ION9000 detected power factor deviation - current PF 0.82 lagging, recommend capacitor bank adjustment"
Engie,Energie,SE-ENGIE-009,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-22T11:05:33Z,normal,NORMAL,"Energy metering accuracy verified - revenue class 0.2S certification valid, demand interval reset successful"
Engie,Energie,SE-ENGIE-009,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-28T16:51:09Z,warning,VOLT_UNBALANCE,"ION9000 voltage unbalance detected - phase A-B-C deviation 2.8%, exceeds NEMA MG1 2.5% threshold"
RTE,Energie,SE-RTE-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-05T08:15:23Z,normal,NORMAL,"Masterpact MTZ2 electronic trip unit self-test completed successfully, Micrologic 7.0 firmware v2.14 operational"
RTE,Energie,SE-RTE-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-09T14:32:47Z,normal,NORMAL,"Circuit breaker load current 1247A phase L1, 1239A phase L2, 1251A phase L3, thermal capacity at 78% of 1600A rating"
RTE,Energie,SE-RTE-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-15T11:28:15Z,warning,CONTACT_WEAR_HIGH,"Masterpact MTZ2 contact wear indicator at 82%, recommend maintenance scheduling within 3 months, 14,237 operations logged"
RTE,Energie,SE-RTE-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-22T03:41:09Z,normal,NORMAL,"Ground fault protection active, residual current monitoring 12mA, Micrologic trip curve LSIG parameters within tolerance"
RTE,Energie,SE-RTE-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-28T16:55:33Z,warning,TEMP_ELEVATED,"Masterpact auxiliary contact temperature 68°C detected, ambient compensation active, thermal trip threshold at 91%"
RTE,Energie,SE-RTE-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-05T08:15:22Z,normal,NORMAL,"PowerLogic ION9000 harmonic analysis complete - THD voltage 1.8%, THD current 3.2% within IEEE 519 limits"
RTE,Energie,SE-RTE-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-10T14:42:18Z,normal,NORMAL,"Revenue metering accuracy verification passed - Class 0.2S compliance confirmed, energy registers synchronized"
RTE,Energie,SE-RTE-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-15T19:28:45Z,warning,VOLT_SAG,"Power quality event detected - voltage sag to 88.3% nominal for 1.2 seconds on phase A, waveform captured"
RTE,Energie,SE-RTE-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-22T11:05:33Z,normal,NORMAL,"ION9000 demand interval reset successful - 15-minute sliding window active, peak demand 847.3 kW recorded"
RTE,Energie,SE-RTE-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-28T03:17:09Z,warning,CURR_IMBALANCE,"Neutral current imbalance detected - 42A on neutral conductor, phase imbalance 18%, recommend load redistribution"
RTE,Energie,SE-RTE-009,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-03T08:15:22Z,normal,NORMAL,"ION8650 power quality monitoring active, THD voltage 1.8%, all phases balanced within 2% tolerance"
RTE,Energie,SE-RTE-009,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-09T14:42:18Z,warning,HARM_THD_HIGH,"ION8650 detected harmonic distortion THD 6.8% on phase A exceeding 5% threshold, recommend load analysis"
RTE,Energie,SE-RTE-009,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-15T19:28:45Z,normal,NORMAL,"ION8650 energy accumulation registers synchronized, demand interval reset completed, power factor 0.96 leading"
RTE,Energie,SE-RTE-009,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-22T11:05:33Z,error,VOLT_SAG_B,"ION8650 voltage sag detected phase B: 198V (13% below nominal), duration 1.2 seconds, event logged to waveform capture"
RTE,Energie,SE-RTE-009,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-28T16:51:09Z,normal,NORMAL,"ION8650 Modbus TCP communication stable, real-time metering operational, neutral current 12A within limits"
TotalEnergies,Energie,SE-TOT-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-03T08:15:22Z,normal,NORMAL,"Micrologic 7.0 trip unit self-test completed successfully, all protection functions operational"
TotalEnergies,Energie,SE-TOT-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-09T14:42:18Z,normal,NORMAL,"MTZ2 electronic trip unit thermal memory at 68%, contact wear indicator within normal range"
TotalEnergies,Energie,SE-TOT-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-15T10:28:45Z,warning,THERMAL_HIGH,"Masterpact thermal trip threshold at 87%, load current approaching Ir setting of 1600A"
TotalEnergies,Energie,SE-TOT-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-22T16:55:33Z,normal,NORMAL,"PowerLogic harmonics analysis complete, THD measured at 3.8%, Micrologic ground fault protection stable"
TotalEnergies,Energie,SE-TOT-001,SE-PRODUCT-TCSESM083F2CU0,Masterpact MTZ2 16H1,Circuit Breaker,2026-01-28T09:17:56Z,warning,MAINT_DUE,"MTZ2 motor operator spring charge cycle count at 8,450 operations, maintenance recommended within 1,550 cycles"
TotalEnergies,Energie,SE-TOT-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-03T08:15:22Z,normal,NORMAL,"PowerLogic ION9000 harmonics analysis complete - THD voltage 1.8%, THD current 3.2% within IEEE 519 limits"
TotalEnergies,Energie,SE-TOT-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-09T14:42:18Z,warning,PF_LOW,"ION9000 detected power factor deviation - current PF 0.82 lagging, capacitor bank compensation recommended"
TotalEnergies,Energie,SE-TOT-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-15T19:28:45Z,normal,NORMAL,"ION9000 revenue metering accuracy verification passed - Class 0.2S compliance confirmed, energy registers synchronized"
TotalEnergies,Energie,SE-TOT-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-22T11:05:33Z,error,VOLT_SAG,"ION9000 voltage sag event recorded - Phase A dropped to 198V for 1.2 seconds, waveform capture stored in event log"
TotalEnergies,Energie,SE-TOT-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-28T16:51:09Z,normal,NORMAL,"PowerLogic ION9000 demand interval reset successful - peak demand 1847 kW recorded, Modbus TCP communication stable"
TotalEnergies,Energie,SE-TOT-009,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-03T08:15:22Z,normal,NORMAL,"PowerLogic ION9000 harmonics analysis complete - THD voltage 1.8%, THD current 3.2% within IEEE 519 limits"
TotalEnergies,Energie,SE-TOT-009,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-09T14:42:18Z,warning,PF_LOW,ION9000 detected power factor deviation 0.82 on phase A - capacitor bank compensation recommended
TotalEnergies,Energie,SE-TOT-009,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-15T19:28:45Z,normal,NORMAL,"ION9000 revenue metering accuracy verification passed - Class 0.2S compliance confirmed, energy registers synchronized"
TotalEnergies,Energie,SE-TOT-009,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-22T11:05:33Z,error,VOLT_SAG,"ION9000 voltage sag detected phase B - 78% nominal for 1.2 seconds, waveform capture stored in event log"
TotalEnergies,Energie,SE-TOT-009,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Meter,2026-01-28T16:51:09Z,normal,NORMAL,"PowerLogic ION9000 demand interval reset successful - peak demand 847.3 kW recorded, Modbus TCP communication stable"
OVH,Datacenter,SE-OVH-002,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-03T08:15:22Z,normal,NORMAL,"ION9000 power quality analysis complete - THD voltage 1.8%, THD current 3.2% within IEEE 519 limits"
OVH,Datacenter,SE-OVH-002,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-09T14:42:18Z,normal,NORMAL,"Revenue metering accuracy verification passed - Class 0.2S compliance confirmed, energy registers synchronized"
OVH,Datacenter,SE-OVH-002,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-15T19:28:45Z,warning,HARM_THD_HIGH,"Harmonic distortion threshold exceeded on Phase B - THD current 6.8%, 5th harmonic component at 4.2%"
OVH,Datacenter,SE-OVH-002,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-22T11:05:33Z,normal,NORMAL,"ION9000 demand interval reset successful - 15-minute rolling demand window active, peak demand 847.3 kW recorded"
OVH,Datacenter,SE-OVH-002,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-28T03:51:09Z,warning,PF_LOW,"Power factor deviation detected - lagging PF 0.82 on main incomer, reactive power compensation recommended"
OVH,Datacenter,SE-OVH-003,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-03T08:15:22Z,normal,NORMAL,"M580 CPU scan time 12ms, Ethernet I/O health 100%, backplane communication stable"
OVH,Datacenter,SE-OVH-003,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-09T14:42:38Z,warning,BAT_LOW,"M580 battery voltage at 2.85V, replacement recommended within 30 days"
OVH,Datacenter,SE-OVH-003,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-15T10:28:14Z,normal,NORMAL,"Unity Loader firmware sync completed, BMEP584040 CPU temperature 48°C nominal"
OVH,Datacenter,SE-OVH-003,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-22T16:55:47Z,error,IO_MODULE_FAULT,"M580 rack slot 4 module BMEAHI0812 analog input fault detected, channel 3 open circuit"
OVH,Datacenter,SE-OVH-003,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-28T09:33:55Z,normal,NORMAL,"M580 hot standby synchronization verified, primary CPU active, scan cycle 15ms"
OVH,Datacenter,SE-OVH-007,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-03T08:15:22Z,normal,NORMAL,"PowerLogic PM8000 metering accuracy verified - Class 0.2S IEC 61557 compliant, all phase measurements within tolerance"
OVH,Datacenter,SE-OVH-007,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-09T14:42:18Z,warning,THD_HIGH,"PowerLogic harmonics detected THD 6.8% on Phase A exceeds IEEE 519 recommended limit of 5%, harmonic filter review recommended"
OVH,Datacenter,SE-OVH-007,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-15T11:28:45Z,normal,NORMAL,"PM8000 demand interval reset completed, peak demand 847.3 kW recorded at 2026-01-14T18:30:00Z, power factor 0.94 lagging"
OVH,Datacenter,SE-OVH-007,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-22T19:55:33Z,normal,NORMAL,"PowerLogic energy accumulation verified - 12,458.7 kWh total consumption, Modbus TCP communication stable, 0 packet loss"
OVH,Datacenter,SE-OVH-007,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-28T06:12:09Z,warning,VOLT_UNBALANCE,"PM8000 voltage unbalance detected 3.2% exceeds NEMA MG1 2.5% threshold, Phase B voltage 226.4V deviates from nominal 230V"
OVH,Datacenter,SE-OVH-010,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-03T08:15:22Z,normal,NORMAL,"M580 CPU scan time 12ms, I/O health 100%, Ethernet IP communication stable"
OVH,Datacenter,SE-OVH-010,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-09T14:42:38Z,normal,NORMAL,"BMEP584040 processor load at 34%, backplane communication nominal, all safety modules responding"
OVH,Datacenter,SE-OVH-010,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-15T19:28:14Z,warning,TEMP_HIGH,"M580 internal temperature 58°C approaching threshold, rack ambient 42°C, cooling check recommended"
OVH,Datacenter,SE-OVH-010,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-22T11:05:47Z,normal,NORMAL,"Hot Standby synchronization verified, BMECRA31210 redundancy module active, failover time <50ms"
OVH,Datacenter,SE-OVH-010,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-28T16:33:29Z,warning,COMM_TIMEOUT,"Modbus TCP connection timeout detected on port 502, 3 remote I/O drops in 24h, network diagnostics required"
Orange,Telecom,SE-ORA-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-03T08:15:22Z,normal,NORMAL,"M580 CPU scan time 12ms, Ethernet I/O health 100%, backplane communication stable"
Orange,Telecom,SE-ORA-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-09T14:42:18Z,normal,NORMAL,"Unity Pro application running nominal, 2048 discrete I/O points active, memory usage 42%"
Orange,Telecom,SE-ORA-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-15T19:28:45Z,warning,CPU_TEMP_HIGH,"M580 CPU temperature elevated to 58°C, ambient conditions affecting thermal management"
Orange,Telecom,SE-ORA-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-22T11:05:33Z,normal,NORMAL,"Hot standby synchronization verified, BMEP584040 redundancy status healthy, failover ready"
Orange,Telecom,SE-ORA-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-28T16:51:09Z,warning,COMM_TIMEOUT,"Modbus TCP connection timeout detected on port 502, remote I/O module BMEAHI0812 intermittent"
Orange,Telecom,SE-ORA-003,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-05T08:15:22Z,normal,NORMAL,"PowerLogic PM8000 metering accuracy verified, active power measurement 847.3 kW with 0.92 power factor"
Orange,Telecom,SE-ORA-003,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-10T14:42:18Z,warning,THD_HIGH,"PowerLogic harmonics detected THD 6.8% on phase A exceeding recommended threshold, voltage distortion present"
Orange,Telecom,SE-ORA-003,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-15T10:28:45Z,normal,NORMAL,"PM8000 demand interval reset completed, peak demand recorded 1,245 kW at 09:15, energy accumulation tracking nominal"
Orange,Telecom,SE-ORA-003,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-22T16:55:33Z,warning,VOLT_UNBALANCE,"PM8000 voltage unbalance detected 3.4% between phases, phase B voltage 389V deviating from nominal 400V"
Orange,Telecom,SE-ORA-003,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-28T11:20:07Z,normal,NORMAL,"PowerLogic PM8000 self-diagnostics passed, Modbus communication stable, current transformers reading balanced load 412A per phase"
Orange,Telecom,SE-ORA-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-05T08:15:23Z,normal,NORMAL,"TeSys Island motor starter group 3 operating nominal, load current 12.4A per phase, power factor 0.89"
Orange,Telecom,SE-ORA-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-09T14:32:17Z,normal,NORMAL,"Digital module communication healthy, EtherNet/IP cyclic data exchange 10ms, all 8 motor channels responsive"
Orange,Telecom,SE-ORA-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-15T10:47:55Z,warning,THRM_PREALARM,"Motor channel 5 thermal overload pre-alarm at 92% of trip threshold, ambient temperature 48°C detected"
Orange,Telecom,SE-ORA-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-22T16:20:41Z,normal,NORMAL,"TeSys Island base module firmware v3.2.1 active, predictive maintenance counters updated, 2847 operating hours logged"
Orange,Telecom,SE-ORA-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-28T09:05:12Z,error,PHASE_IMBALANCE,"Motor channel 2 phase imbalance detected, voltage deviation 8.2% between L1-L3, starter tripped to protect motor"
Orange,Telecom,SE-ORA-007,SE-PRODUCT-A9MEM3255,PowerLogic ION7650,Power Monitoring System,2026-01-03T08:15:22Z,normal,NORMAL,"ION7650 power quality analysis complete - THD voltage 1.8%, THD current 3.2% within acceptable limits"
Orange,Telecom,SE-ORA-007,SE-PRODUCT-A9MEM3255,PowerLogic ION7650,Power Monitoring System,2026-01-09T14:42:18Z,warning,VOLT_UNBALANCE,ION7650 detected voltage unbalance phase A-B-C: 2.8% exceeding recommended 2.5% threshold
Orange,Telecom,SE-ORA-007,SE-PRODUCT-A9MEM3255,PowerLogic ION7650,Power Monitoring System,2026-01-15T10:28:45Z,normal,NORMAL,"ION7650 energy metering synchronized - active power 847.3 kW, reactive power 124.6 kVAR, power factor 0.989"
Orange,Telecom,SE-ORA-007,SE-PRODUCT-A9MEM3255,PowerLogic ION7650,Power Monitoring System,2026-01-22T16:55:33Z,error,COMM_TIMEOUT,ION7650 communication timeout on Modbus RTU port 2 - slave device 0x14 not responding after 3 retry attempts
Orange,Telecom,SE-ORA-007,SE-PRODUCT-A9MEM3255,PowerLogic ION7650,Power Monitoring System,2026-01-28T09:12:07Z,normal,NORMAL,"ION7650 waveform capture completed - 128 samples per cycle recorded, all harmonics up to 63rd order analyzed"
Orange,Telecom,SE-ORA-010,SE-PRODUCT-A9MEM3255,PowerLogic PM5560,Power Meter,2026-01-03T08:15:22Z,normal,NORMAL,"PowerLogic PM5560 three-phase power measurement stable, THD-V 1.8%, power factor 0.94 leading"
Orange,Telecom,SE-ORA-010,SE-PRODUCT-A9MEM3255,PowerLogic PM5560,Power Meter,2026-01-09T14:42:18Z,warning,VOLT_UNBALANCE,"PowerLogic PM5560 detected voltage unbalance 3.2% on phase B, exceeds recommended 2% threshold"
Orange,Telecom,SE-ORA-010,SE-PRODUCT-A9MEM3255,PowerLogic PM5560,Power Meter,2026-01-15T10:28:45Z,normal,NORMAL,"PowerLogic PM5560 energy logging active, demand interval reset completed, peak demand 847.3 kW recorded"
Orange,Telecom,SE-ORA-010,SE-PRODUCT-A9MEM3255,PowerLogic PM5560,Power Meter,2026-01-22T16:55:33Z,warning,HARMONIC_HIGH,"PowerLogic PM5560 harmonics analysis shows THD-I 12.4% on phase A, 5th harmonic dominant at 8.7%"
Orange,Telecom,SE-ORA-010,SE-PRODUCT-A9MEM3255,PowerLogic PM5560,Power Meter,2026-01-28T09:17:56Z,normal,NORMAL,"PowerLogic PM5560 Modbus TCP communication verified, all 63 registers responding, firmware v2.8.4 operational"
Bouygues Telecom,Telecom,SE-BYT-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-03T08:15:22Z,normal,NORMAL,"M580 CPU scan time 12ms, backplane communication nominal, all I/O modules responding"
Bouygues Telecom,Telecom,SE-BYT-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-09T14:42:38Z,normal,NORMAL,"Unity Loader firmware update completed successfully, BMENOC0321 Ethernet module synchronized"
Bouygues Telecom,Telecom,SE-BYT-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-15T19:28:14Z,warning,TEMP_HIGH,"M580 CPU temperature 68°C approaching threshold, rack ambient 45°C, verify cooling system"
Bouygues Telecom,Telecom,SE-BYT-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-22T11:05:47Z,normal,NORMAL,"Hot standby redundancy test successful, BMEP582040 primary/secondary switchover 45ms"
Bouygues Telecom,Telecom,SE-BYT-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-28T16:33:55Z,warning,COMM_TIMEOUT,"Modbus TCP communication timeout detected on port 502, 3 retries before recovery, check network latency"
Bouygues Telecom,Telecom,SE-BYT-003,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-03T08:15:22Z,normal,NORMAL,"PowerLogic PM8000 metering accuracy verified - Class 0.2S IEC 61557 compliant, all phase measurements within tolerance"
Bouygues Telecom,Telecom,SE-BYT-003,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-09T14:42:18Z,warning,THD_HIGH,"PowerLogic harmonics detected THD 6.8% on Phase A exceeds recommended threshold, power quality monitoring active"
Bouygues Telecom,Telecom,SE-BYT-003,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-15T11:28:45Z,normal,NORMAL,"PM8000 demand interval reset completed, peak kW recorded 847.3kW, power factor maintained at 0.94 lagging"
Bouygues Telecom,Telecom,SE-BYT-003,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-22T19:55:33Z,normal,NORMAL,"Modbus TCP communication stable, ION Enterprise integration active, energy data logging at 1-second intervals"
Bouygues Telecom,Telecom,SE-BYT-003,SE-PRODUCT-A9MEM3255,PowerLogic PM8000,Power Meter,2026-01-28T06:12:09Z,warning,VOLT_UNBALANCE,"Voltage unbalance detected 3.2% between phases, PM8000 monitoring for potential neutral current issues"
Bouygues Telecom,Telecom,SE-BYT-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-03T08:15:22Z,normal,NORMAL,"TeSys Island motor starter M1-M4 all channels operational, load balancing at 78%, digital twin synchronization complete"
Bouygues Telecom,Telecom,SE-BYT-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-09T14:32:47Z,normal,NORMAL,"Wireless communication mesh network stable, all 12 motor modules responding, predictive maintenance score 94/100"
Bouygues Telecom,Telecom,SE-BYT-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-15T11:08:13Z,warning,TEMP_APPROACH,"Motor module M3 thermal class 10A detected elevated winding temperature 68°C, approaching 75°C threshold, recommend load reduction"
Bouygues Telecom,Telecom,SE-BYT-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-22T16:45:39Z,normal,NORMAL,"TeSys Island base unit firmware v3.2.1 active, energy metering shows 847.3 kWh consumption, power factor 0.92"
Bouygues Telecom,Telecom,SE-BYT-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-28T09:21:55Z,warning,PHASE_IMBALANCE,"Motor starter M7 phase imbalance detected 4.8%, current differential L1:12.3A L2:11.8A L3:11.6A, exceeds 4.5% tolerance"
Bouygues Telecom,Telecom,SE-BYT-006,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-03T08:15:22Z,normal,NORMAL,"M580 CPU scan time 12ms, I/O health 100%, Ethernet/IP connections stable on all 4 ports"
Bouygues Telecom,Telecom,SE-BYT-006,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-09T14:42:38Z,normal,NORMAL,"BMEP584040 processor load at 34%, backplane communication nominal, hot standby sync verified"
Bouygues Telecom,Telecom,SE-BYT-006,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-15T19:28:14Z,warning,BATT_LOW,"M580 battery voltage at 2.87V, approaching replacement threshold, estimated 45 days remaining"
Bouygues Telecom,Telecom,SE-BYT-006,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-22T11:03:47Z,normal,NORMAL,"Unity Loader firmware update completed successfully, BMENOS0300 module responding, all racks online"
Bouygues Telecom,Telecom,SE-BYT-006,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-28T16:51:09Z,warning,COMM_TIMEOUT,"Modbus TCP timeout detected on remote I/O rack 3, BMENOC0321 module retries increased to 8 per minute"
Bouygues Telecom,Telecom,SE-BYT-007,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring,2026-01-05T08:15:23Z,normal,NORMAL,"PowerLogic ION8650 power quality analysis complete - THD voltage 1.8%, THD current 2.3% within IEEE 519 limits"
Bouygues Telecom,Telecom,SE-BYT-007,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring,2026-01-09T14:42:17Z,normal,NORMAL,"ION8650 energy metering synchronized - active power 847.3 kW, reactive power 124.6 kVAR, power factor 0.989"
Bouygues Telecom,Telecom,SE-BYT-007,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring,2026-01-15T19:28:44Z,warning,VOLT_SAG_A,"PowerLogic ION8650 detected voltage sag event on phase A - 203V for 1.2 seconds, minimum threshold 207V"
Bouygues Telecom,Telecom,SE-BYT-007,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring,2026-01-22T11:03:56Z,normal,NORMAL,"ION8650 harmonic analysis updated - 5th harmonic 3.1%, 7th harmonic 1.9%, 11th harmonic 0.8%, all within limits"
Bouygues Telecom,Telecom,SE-BYT-007,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring,2026-01-28T16:51:09Z,normal,NORMAL,PowerLogic ION8650 demand interval reset complete - peak demand recorded 1247.8 kW at 2026-01-27T18:30:00Z
Bouygues Telecom,Telecom,SE-BYT-010,SE-PRODUCT-A9MEM3255,PowerLogic PM5560,Power Meter,2026-01-03T08:15:22Z,normal,NORMAL,"PowerLogic PM5560 metering accuracy verified - Class 0.2S IEC 61557 compliant, all phase measurements within tolerance"
Bouygues Telecom,Telecom,SE-BYT-010,SE-PRODUCT-A9MEM3255,PowerLogic PM5560,Power Meter,2026-01-08T14:42:18Z,warning,THD_HIGH,"PowerLogic harmonics detected on Phase A - THD 6.8% exceeds recommended threshold of 5%, H5 component at 4.2%"
Bouygues Telecom,Telecom,SE-BYT-010,SE-PRODUCT-A9MEM3255,PowerLogic PM5560,Power Meter,2026-01-15T11:28:45Z,normal,NORMAL,"PM5560 power quality analysis complete - voltage unbalance 0.8%, frequency stable at 50.02Hz, power factor 0.94 lagging"
Bouygues Telecom,Telecom,SE-BYT-010,SE-PRODUCT-A9MEM3255,PowerLogic PM5560,Power Meter,2026-01-22T19:33:09Z,normal,NORMAL,"Energy accumulation registers synchronized - active energy 14,582.4 kWh, reactive energy 3,247.1 kVArh, demand peak logged"
Bouygues Telecom,Telecom,SE-BYT-010,SE-PRODUCT-A9MEM3255,PowerLogic PM5560,Power Meter,2026-01-28T06:51:37Z,warning,VOLT_SAG,"PM5560 voltage sag event recorded on Phase B - 198V for 1.2 seconds, below 207V threshold, event logged to memory"
Carrefour,Distribution,SE-CRF-005,SE-PRODUCT-A9MEM3255,PowerLogic PM5560,Power Meter,2026-01-03T08:15:22Z,normal,NORMAL,"PowerLogic PM5560 metering accuracy verified, active power measurement 342.8 kW, power factor 0.94 leading"
Carrefour,Distribution,SE-CRF-005,SE-PRODUCT-A9MEM3255,PowerLogic PM5560,Power Meter,2026-01-09T14:42:18Z,warning,THD_HIGH,"PowerLogic harmonics detected THD 6.8% on phase A exceeds recommended threshold, harmonic filter evaluation recommended"
