equipment_id,ENTREPRISE,CATEGORIE,model,type,product_ref,case_history
SE-TOT-001,TotalEnergies,Energie,Masterpact MTZ2 16H1,Circuit Breaker,SE-PRODUCT-TCSESM083F2CU0,"[{""case_id"":""CS-87234"",""case_status"":""Closed"",""customer_name"":""Riverside Manufacturing Plant"",""days_to_resolve"":4,""equipment_model"":""Masterpact MTZ2 16H1"",""issue_date"":""2023-09-14"",""issue_description"":""Micrologic 7.0 trip unit displaying intermittent communication errors with SCADA system. Unit occasionally fails to report status updates."",""parts_used"":""Micrologic 7.0 Communication Module (P/N: LV434063), Firmware Update Kit"",""preventive_action"":""Install surge protection devices on all communication lines. Schedule quarterly communication system health checks."",""resolution_date"":""2023-09-18"",""resolution_details"":""Diagnosed faulty communication module in Micrologic 7.0 unit. Replaced communication card and updated firmware to version 2.4.1. Verified stable communication over 48-hour monitoring period."",""resolution_type"":""Repair"",""severity"":""Medium"",""technician_notes"":""Customer reported issue started after power surge event. Recommended installing additional surge protection on communication lines. Communication module showed signs of electrical stress.""},{""case_id"":""CS-91456"",""case_status"":""Closed"",""customer_name"":""Metro Data Center Complex"",""days_to_resolve"":1,""equipment_model"":""Masterpact MTZ2 16H1"",""issue_date"":""2024-01-22"",""issue_description"":""Circuit breaker failed to trip during scheduled protection test. Ground fault protection function not responding within specified time parameters."",""parts_used"":""None - software reconfiguration only"",""preventive_action"":""Implemented mandatory post-maintenance protection function verification testing. Provided customer with detailed firmware update checklist."",""resolution_date"":""2024-01-23"",""resolution_details"":""Performed comprehensive diagnostics on Micrologic 7.0 trip unit. Identified corrupted protection settings in ground fault module. Reset trip unit to factory defaults, reconfigured all protection parameters per site specifications, and conducted full functional testing of all protection zones."",""resolution_type"":""Repair"",""severity"":""High"",""technician_notes"":""Trip unit self-test was passing but actual protection function was compromised. Root cause appears to be incomplete firmware update performed by customer 3 weeks prior. Emphasized importance of following complete update procedure including verification testing.""},{""case_id"":""CS-94782"",""case_status"":""Closed"",""customer_name"":""Coastal Industrial Park"",""days_to_resolve"":3,""equipment_model"":""Masterpact MTZ2 16H1"",""issue_date"":""2024-03-08"",""issue_description"":""Nuisance tripping occurring during normal load conditions. Breaker tripping 2-3 times per week without clear overload or fault condition."",""parts_used"":""Current sensor calibration kit"",""preventive_action"":""Schedule bi-annual protection settings review and sensor calibration. Consider environmental sealing upgrades for coastal installations."",""resolution_date"":""2024-03-11"",""resolution_details"":""Conducted detailed load profile analysis and protection coordination study. Found thermal protection threshold set too conservatively for actual load profile. Adjusted long-time pickup settings from 0.8x to 0.95x In and modified time delay curve. Recalibrated current sensors which showed 8% drift from factory specifications."",""resolution_type"":""Adjustment"",""severity"":""High"",""technician_notes"":""High humidity environment causing sensor drift. Load profile showed harmonic content at 23% THD affecting thermal calculations. Recommended installing harmonic filters and implementing 6-month sensor calibration schedule for this coastal location.""}]"
SE-TOT-001,TotalEnergies,Energie,Masterpact MTZ2 16H1,Circuit Breaker,SE-PRODUCT-TCSESM083F2CU0,"[{""case_id"":""CS-87234"",""case_status"":""Closed"",""customer_name"":""Riverside Manufacturing Plant"",""days_to_resolve"":2,""equipment_model"":""Masterpact MTZ2 16H1"",""issue_date"":""2023-09-14"",""issue_description"":""Electronic trip unit thermal memory reached 94%, triggering high temperature alarm. Customer reported nuisance tripping during peak load operations."",""parts_used"":""None"",""preventive_action"":""Schedule quarterly thermal inspections and ensure minimum clearance of 150mm around breaker for proper ventilation"",""resolution_date"":""2023-09-16"",""resolution_details"":""Performed thermal analysis and discovered inadequate ventilation around breaker enclosure. Cleaned accumulated dust from heat sinks and ventilation ports. Adjusted trip unit thermal memory settings and verified proper cooling airflow. Thermal memory reduced to 62% after maintenance."",""resolution_type"":""Repair"",""severity"":""High"",""technician_notes"":""Breaker was installed in confined space with limited airflow. Recommended customer install additional ventilation fan and maintain quarterly cleaning schedule. Trip unit firmware updated to latest version 3.2.1.""},{""case_id"":""CS-91456"",""case_status"":""Closed"",""customer_name"":""Metro Data Center - Building 3"",""days_to_resolve"":7,""equipment_model"":""Masterpact MTZ2 16H1"",""issue_date"":""2024-01-22"",""issue_description"":""Contact wear indicator showing 78% wear level. Customer concerned about potential failure during critical operations."",""parts_used"":""Contact kit MTZ2-CK16, Contact lubrication compound"",""preventive_action"":""Monitor contact wear indicator monthly. Plan replacement when indicator reaches 75% for critical applications"",""resolution_date"":""2024-01-29"",""resolution_details"":""Conducted comprehensive contact inspection and measurement. Contact wear at 78% but still within acceptable operational range (up to 80%). Performed contact resistance test - results within specification. Scheduled proactive contact replacement to avoid future downtime."",""resolution_type"":""Preventive Maintenance"",""severity"":""Medium"",""technician_notes"":""Breaker had 47,000 operating cycles. Contacts replaced as preventive measure. Post-replacement testing showed excellent contact resistance of 18 microohms. Customer operates 24/7 critical load, so preventive replacement was appropriate strategy.""},{""case_id"":""CS-94782"",""case_status"":""Closed"",""customer_name"":""Coastal Industrial Complex"",""days_to_resolve"":3,""equipment_model"":""Masterpact MTZ2 16H1"",""issue_date"":""2024-03-08"",""issue_description"":""Thermal memory fluctuating between 72-88% with inconsistent load patterns. Electronic trip unit displaying intermittent communication errors with building management system."",""parts_used"":""Current transformer sensor module MTZ2-CT-400, Communication module firmware update"",""preventive_action"":""Implement semi-annual calibration checks for installations in high-humidity coastal environments"",""resolution_date"":""2024-03-11"",""resolution_details"":""Diagnosed faulty current sensor causing inaccurate thermal memory calculations. Replaced CT sensor module and recalibrated trip unit. Updated communication module firmware to resolve BMS integration issues."",""resolution_type"":""Repair"",""severity"":""Medium"",""technician_notes"":""CT sensor showing drift in phase B measurement. Coastal environment with high humidity may have contributed to sensor degradation. Applied conformal coating to protect electronics. All three phases now reading accurately with thermal memory stabilized at 64% under normal load.""}]"
SE-TOT-001,TotalEnergies,Energie,Masterpact MTZ2 16H1,Circuit Breaker,SE-PRODUCT-TCSESM083F2CU0,"[{""case_id"":""CASE-087234"",""case_status"":""Closed"",""customer_name"":""Riverside Manufacturing Plant"",""days_to_resolve"":2,""equipment_model"":""Masterpact MTZ2 16H1"",""issue_date"":""2024-01-15"",""issue_description"":""Thermal overload warning at 92% of trip threshold, load current measured at 1472A approaching Ir setting of 1600A"",""parts_used"":""[]"",""preventive_action"":""Implemented quarterly load monitoring and advised customer to maintain loads below 85% of rated capacity"",""resolution_date"":""2024-01-17"",""resolution_details"":""Conducted load analysis and redistributed circuits across three breakers. Reduced load on affected breaker to 1280A (80% capacity). Verified thermal sensors calibrated correctly."",""resolution_type"":""Load Balancing"",""severity"":""High"",""technician_notes"":""Customer was running near maximum capacity during peak production hours. Recommended load redistribution and future capacity planning. All thermal protection settings verified within specifications.""},{""case_id"":""CASE-103891"",""case_status"":""Closed"",""customer_name"":""Metro Data Center 5"",""days_to_resolve"":1,""equipment_model"":""Masterpact MTZ2 16H1"",""issue_date"":""2023-11-08"",""issue_description"":""Repeated thermal high alarms, breaker tripping at 89% threshold with load current at 1424A"",""parts_used"":""[\""Busbar Connection Kit\"",\""Terminal Lugs\"",\""Anti-oxidant Compound\""]"",""preventive_action"":""Scheduled annual thermographic inspection and connection torque verification as part of preventive maintenance program"",""resolution_date"":""2023-11-09"",""resolution_details"":""Discovered poor connection at busbar interface causing localized heating. Replaced connection hardware, cleaned and re-torqued all terminations to specification. Thermal imaging confirmed even temperature distribution post-repair."",""resolution_type"":""Component Replacement"",""severity"":""Critical"",""technician_notes"":""Loose connection was causing resistance heating independent of actual load current. Torque values were 40% below specification. Retested under full load with no thermal issues.""},{""case_id"":""CASE-095567"",""case_status"":""Closed"",""customer_name"":""Northpoint Industrial Complex"",""days_to_resolve"":2,""equipment_model"":""Masterpact MTZ2 16H1"",""issue_date"":""2023-09-22"",""issue_description"":""Thermal protection alarm triggered at 85% with ambient temperature elevation in electrical room"",""parts_used"":""[]"",""preventive_action"":""Installed temperature monitoring in electrical room with alerts to facilities management. Customer added redundant cooling capacity"",""resolution_date"":""2023-09-24"",""resolution_details"":""Found HVAC system malfunction causing electrical room temperature to reach 42°C. Coordinated with facilities to repair cooling system. Breaker operating normally once ambient temperature restored to 25°C."",""resolution_type"":""Environmental Correction"",""severity"":""Medium"",""technician_notes"":""Breaker thermal protection functioning correctly - issue was environmental. Load current at 1440A was acceptable at normal ambient temps. Derating required above 40°C ambient per manufacturer specs.""}]"
SE-TOT-001,TotalEnergies,Energie,Masterpact MTZ2 16H1,Circuit Breaker,SE-PRODUCT-TCSESM083F2CU0,"[{""case_id"":""CS-87234"",""case_status"":""Closed"",""customer_name"":""Riverside Manufacturing Plant"",""days_to_resolve"":2,""equipment_model"":""Masterpact MTZ2 16H1"",""issue_date"":""2023-09-14"",""issue_description"":""Ground fault protection system triggering false alarms intermittently. Micrologic unit showing erratic readings during load transitions."",""parts_used"":""None"",""preventive_action"":""Scheduled quarterly firmware checks and ground fault system verification"",""resolution_date"":""2023-09-16"",""resolution_details"":""Recalibrated Micrologic ground fault protection module. Updated firmware to version 2.4.1 to address sensitivity issues during transient loads."",""resolution_type"":""Repair"",""severity"":""Medium"",""technician_notes"":""Ground fault CT sensors tested within spec. Issue was firmware-related affecting threshold detection algorithm. Customer advised to monitor for 30 days post-update.""},{""case_id"":""CS-91456"",""case_status"":""Closed"",""customer_name"":""Metro Data Center West"",""days_to_resolve"":14,""equipment_model"":""Masterpact MTZ2 16H1"",""issue_date"":""2024-01-22"",""issue_description"":""Elevated THD readings at 8.2% detected during PowerLogic harmonics analysis. Customer concerned about power quality affecting sensitive IT equipment."",""parts_used"":""None"",""preventive_action"":""Monthly PowerLogic harmonics monitoring and quarterly power quality assessments"",""resolution_date"":""2024-02-05"",""resolution_details"":""Conducted comprehensive power quality audit. THD elevation traced to upstream non-linear loads from new server racks. Recommended installation of harmonic filters on affected circuits."",""resolution_type"":""Engineering Consultation"",""severity"":""High"",""technician_notes"":""Circuit breaker operating normally. THD issue is system-level, not equipment fault. Customer installed passive harmonic filters which reduced THD to 3.1%. Breaker harmonics monitoring functioning correctly.""}]"
SE-TOT-001,TotalEnergies,Energie,Masterpact MTZ2 16H1,Circuit Breaker,SE-PRODUCT-TCSESM083F2CU0,"[{""case_id"":""CS-87234"",""case_status"":""Closed"",""customer_name"":""Metropolitan Hospital Network"",""days_to_resolve"":2,""equipment_model"":""Masterpact MTZ2 16H1"",""issue_date"":""2023-09-14"",""issue_description"":""Circuit breaker motor operator spring charge mechanism exceeded 10,000 operations without maintenance. Unit experienced delayed closing response and abnormal mechanical noise during operation."",""parts_used"":""Motor operator maintenance kit (P/N: MTZ2-MO-KIT), charging spring assembly, contact lubrication compound"",""preventive_action"":""Enrolled customer in automated maintenance reminder program. Scheduled next service at 9,500 cycles from reset."",""resolution_date"":""2023-09-16"",""resolution_details"":""Performed complete motor operator overhaul including spring mechanism inspection, lubrication of charging motor components, and replacement of worn contact surfaces. Calibrated spring tension and verified charging cycle timing."",""resolution_type"":""Preventive Maintenance"",""severity"":""High"",""technician_notes"":""Spring mechanism showed significant wear at 10,200 cycles. Customer was operating beyond recommended maintenance interval of 10,000 cycles. Educated facility manager on importance of adhering to maintenance schedule. Reset cycle counter after service completion.""},{""case_id"":""CS-91456"",""case_status"":""Closed"",""customer_name"":""Riverside Manufacturing Complex"",""days_to_resolve"":2,""equipment_model"":""Masterpact MTZ2 16H1"",""issue_date"":""2024-01-22"",""issue_description"":""Motor operator spring charge cycle count reached 9,800 operations. Customer reported intermittent failure to charge spring mechanism on first attempt, requiring multiple charge cycles."",""parts_used"":""Motor brush set (P/N: MTZ-MB-02), mechanical lubricant kit, spring retention clips"",""preventive_action"":""Adjusted maintenance interval to 8,000 cycles due to high-frequency application. Provided customer with cycle count monitoring guidelines."",""resolution_date"":""2024-01-24"",""resolution_details"":""Conducted preventive maintenance service on motor operator assembly. Replaced charging motor brushes showing 70% wear, cleaned and lubricated gear train, inspected spring assembly for fatigue. All components within acceptable tolerances after service."",""resolution_type"":""Scheduled Maintenance"",""severity"":""Medium"",""technician_notes"":""Motor brushes were primary cause of intermittent charging issues. Spring mechanism in good condition but required lubrication. Customer has high-frequency switching application causing accelerated wear. Recommended monitoring cycle count more frequently.""},{""case_id"":""CS-94712"",""case_status"":""Closed"",""customer_name"":""Coastal Data Center Operations"",""days_to_resolve"":1,""equipment_model"":""Masterpact MTZ2 16H1"",""issue_date"":""2024-03-08"",""issue_description"":""Proactive maintenance request at 8,200 spring charge cycles. Customer reported no operational issues but requested early service due to critical load requirements and zero-downtime policy."",""parts_used"":""Lubrication kit only (P/N: MTZ-LUB-01)"",""preventive_action"":""Recommended continuing proactive maintenance strategy at 8,500-9,000 cycle intervals given critical application. Documented baseline condition for future reference."",""resolution_date"":""2024-03-09"",""resolution_details"":""Performed comprehensive motor operator inspection and maintenance ahead of recommended 10,000 cycle interval. All components found in excellent condition. Cleaned, lubricated, and tested charging mechanism. Verified electrical and mechanical parameters within specifications."",""resolution_type"":""Preventive Maintenance"",""severity"":""Low"",""technician_notes"":""Equipment in exceptional condition due to controlled environment and regular monitoring. Early maintenance approach is appropriate for mission-critical application. No component replacement required. Customer maintains detailed operation logs.""}]"
SE-TOT-002,TotalEnergies,Energie,SM6-24 DM1-D,Medium Voltage Switchgear,SE-PRODUCT-TCSESM083F2CU0,"[{""case_id"":""CASE-087234"",""case_status"":""Closed"",""customer_name"":""Metropolitan Power Distribution Ltd"",""days_to_resolve"":2,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2023-09-14"",""issue_description"":""SF6 gas pressure dropped to 1.15 bar, below minimum threshold of 1.2 bar. Low pressure alarm triggered on switchgear panel."",""parts_used"":""O-ring gasket kit (ref: 04166), SF6 gas cylinder 10kg"",""preventive_action"":""Schedule annual SF6 gas pressure inspection and gasket condition assessment"",""resolution_date"":""2023-09-16"",""resolution_details"":""Identified micro-leak in SF6 gas compartment seal. Replaced degraded O-ring gasket and recharged SF6 gas to 1.45 bar at 20°C. Performed leak test with SF6 detector - no leaks detected."",""resolution_type"":""Repair"",""severity"":""High"",""technician_notes"":""Gasket showed signs of aging and compression set. Recommended annual SF6 pressure monitoring for fleet. Customer advised to maintain ambient temperature control in switchgear room.""},{""case_id"":""CASE-091556"",""case_status"":""Closed"",""customer_name"":""Industrial Complex Services Inc"",""days_to_resolve"":2,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2024-01-22"",""issue_description"":""Circuit breaker failed to close during routine switching operation. Operations counter showed 2847 cycles. Mechanical resistance detected during manual operation attempt."",""parts_used"":""Contact spring set (ref: 24589), Molykote longterm grease, Contact wipes"",""preventive_action"":""Implement operation counter monitoring with alerts at 1500 cycles for preventive maintenance scheduling"",""resolution_date"":""2024-01-24"",""resolution_details"":""Circuit breaker mechanism inspection revealed worn contact springs and degraded lubrication on operating shaft. Performed complete mechanism overhaul including spring replacement, re-lubrication, and contact alignment. Tested 50 open/close cycles successfully."",""resolution_type"":""Repair"",""severity"":""Critical"",""technician_notes"":""Unit exceeded recommended maintenance interval of 2000 operations without servicing. Mechanism showed significant wear. Customer operating in high-cycle application. Recommended reducing maintenance interval to 1500 operations.""},{""case_id"":""CASE-103421"",""case_status"":""Closed"",""customer_name"":""Coastal Energy Networks"",""days_to_resolve"":1,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2024-03-08"",""issue_description"":""DM1-D disconnector position indicator showing inconsistent status. Visual inspection confirmed closed position but electrical interlock system indicated open position, preventing circuit breaker operation."",""parts_used"":""Auxiliary contact block (ref: 33047)"",""preventive_action"":""Include auxiliary contact inspection in annual maintenance protocol, especially for high-humidity installations"",""resolution_date"":""2024-03-09"",""resolution_details"":""Auxiliary contact mechanism misalignment identified. Adjusted position sensor cam and cleaned auxiliary contacts. Replaced worn contact block. Verified correct position indication through 100 operation cycles."",""resolution_type"":""Repair"",""severity"":""Medium"",""technician_notes"":""High humidity environment contributed to contact oxidation. Disconnector operated 1680 times since installation. All mechanical linkages within tolerance. Applied contact protection spray.""}]"
SE-TOT-002,TotalEnergies,Energie,SM6-24 DM1-D,Medium Voltage Switchgear,SE-PRODUCT-TCSESM083F2CU0,"[{""case_id"":""CS-2023-087456"",""case_status"":""Closed"",""customer_name"":""Metro Transit Authority"",""days_to_resolve"":2,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2023-08-15"",""issue_description"":""Vacuum interrupter contact resistance measured at 95 µΩ, exceeding acceptable threshold of 50 µΩ. Customer reported occasional tripping under normal load conditions."",""parts_used"":""Vacuum Interrupter Bottle P/N: VI-24-DM1, Contact Kit P/N: CK-SM6-24"",""preventive_action"":""Schedule contact resistance testing annually for all SM6-24 units over 10 years old"",""resolution_date"":""2023-08-17"",""resolution_details"":""Replaced vacuum interrupter bottle. Contact resistance post-replacement measured at 22 µΩ. Performed full operational testing and load verification."",""resolution_type"":""Parts Replacement"",""severity"":""High"",""technician_notes"":""Interrupter showed signs of contact erosion after 12 years of service. Recommended customer implement annual contact resistance testing for fleet of similar age.""},{""case_id"":""CS-2024-012389"",""case_status"":""Closed"",""customer_name"":""Industrial Park Services LLC"",""days_to_resolve"":1,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2024-01-22"",""issue_description"":""Busbar temperature alarm triggered at 78°C during peak load. Load current was 420A with significant phase imbalance detected (Phase A: 450A, Phase B: 410A, Phase C: 400A)."",""parts_used"":""Contact Enhancement Compound P/N: CEC-100"",""preventive_action"":""Implement quarterly thermal imaging surveys and annual busbar connection torque verification"",""resolution_date"":""2024-01-23"",""resolution_details"":""Inspection revealed loose busbar connection on Phase A. Torqued all busbar connections to specification (45 Nm). Cleaned contact surfaces and applied contact enhancement compound. Temperature normalized to 44°C under same load conditions."",""resolution_type"":""Maintenance & Adjustment"",""severity"":""Medium"",""technician_notes"":""Connection loosening likely due to thermal cycling over time. Phase imbalance was result of increased resistance at loose connection. Customer advised to include thermal imaging in quarterly maintenance.""},{""case_id"":""CS-2023-104521"",""case_status"":""Closed"",""customer_name"":""Riverside Manufacturing Co"",""days_to_resolve"":2,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2023-11-08"",""issue_description"":""SF6 gas pressure low alarm. Pressure gauge reading 0.42 bar at 20°C, below minimum threshold of 0.45 bar. No immediate operational impact but requires attention."",""parts_used"":""Compartment Seal Gasket P/N: GSK-SM6-CC, SF6 Gas 2kg"",""preventive_action"":""Annual SF6 gas pressure verification and seal inspection, especially for units in harsh environments"",""resolution_date"":""2023-11-10"",""resolution_details"":""Performed leak detection test, identified minor leak at cable compartment seal. Replaced seal gasket and refilled SF6 gas to 0.50 bar at 20°C. Verified no leakage over 24-hour monitoring period."",""resolution_type"":""Gas Refill & Leak Repair"",""severity"":""Low"",""technician_notes"":""Seal degradation consistent with environmental exposure in coastal location. Gas loss was gradual over approximately 18 months. Recommended annual gas pressure checks.""}]"
SE-TOT-002,TotalEnergies,Energie,SM6-24 DM1-D,Medium Voltage Switchgear,SE-PRODUCT-TCSESM083F2CU0,"[{""case_id"":""CS-2024-087432"",""case_status"":""Closed"",""customer_name"":""Metro Transit Authority"",""days_to_resolve"":2,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2024-01-15"",""issue_description"":""SF6 gas pressure dropped to 1.15 bar, triggering low pressure alarm. Circuit breaker mechanism showing delayed operation with spring charge time of 19.5 seconds."",""parts_used"":""SF6 gas refill (2.5 kg), O-ring seal kit (P/N: 24KV-SEAL-01), mechanism lubricant"",""preventive_action"":""Recommended quarterly SF6 pressure monitoring and annual mechanism maintenance for all SM6-24 units"",""resolution_date"":""2024-01-17"",""resolution_details"":""SF6 gas leak detected at pressure gauge connection fitting. Tightened connection, evacuated and refilled SF6 gas to 1.45 bar. Performed mechanism lubrication and adjustment to restore normal spring charge time."",""resolution_type"":""On-site Repair"",""severity"":""High"",""technician_notes"":""Minor leak at gauge fitting likely due to thermal cycling. Spring charge delay was secondary issue caused by low gas pressure affecting mechanism performance. Tested 10 operations post-repair, all within spec (12-14 sec).""},{""case_id"":""CS-2023-104521"",""case_status"":""Closed"",""customer_name"":""Riverside Manufacturing Plant"",""days_to_resolve"":3,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2023-09-22"",""issue_description"":""SF6 pressure at 1.22 bar with slow degradation over 3 months. DM1-D mechanism spring charge time increased from normal 13 seconds to 17.8 seconds."",""parts_used"":""SF6 compartment gasket (P/N: SM6-GSKT-24), SF6 gas refill (3.0 kg)"",""preventive_action"":""Scheduled gasket replacement every 8 years, added to preventive maintenance schedule"",""resolution_date"":""2023-09-25"",""resolution_details"":""Identified micro-leak at SF6 compartment gasket seal. Replaced gasket, performed vacuum test, and recharged SF6 system to 1.50 bar. Mechanism inspection revealed worn drive linkage requiring adjustment."",""resolution_type"":""On-site Repair"",""severity"":""Medium"",""technician_notes"":""Gasket degradation consistent with 8-year service life. Mechanism wear within acceptable limits but adjusted for optimal performance. Customer advised to schedule replacement at 10-year mark.""},{""case_id"":""CS-2023-076189"",""case_status"":""Closed"",""customer_name"":""Coastal Distribution Center"",""days_to_resolve"":1,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2023-06-08"",""issue_description"":""Critical SF6 pressure alarm at 1.05 bar. Spring charge mechanism failure with charge time exceeding 25 seconds. Unit taken out of service."",""parts_used"":""SF6 density monitor assembly (P/N: DM1-MON-24), spring charge motor (P/N: DM1-MTR-01), SF6 gas refill (4.2 kg), motor drive coupling"",""preventive_action"":""Installed environmental protection kit for coastal installations, implemented monthly SF6 pressure checks"",""resolution_date"":""2023-06-09"",""resolution_details"":""Major SF6 leak from cracked density monitor housing. Replaced density monitor assembly, evacuated system, leak tested, and recharged to 1.48 bar. Replaced worn spring charge motor and drive assembly due to extended operation under low pressure conditions."",""resolution_type"":""Emergency On-site Repair"",""severity"":""Critical"",""technician_notes"":""Density monitor housing crack likely caused by mechanical stress. Extended operation with low SF6 pressure caused excessive wear on spring charge motor. Coastal environment may have contributed to accelerated component aging. Recommended environmental sealing upgrades.""}]"
SE-TOT-002,TotalEnergies,Energie,SM6-24 DM1-D,Medium Voltage Switchgear,SE-PRODUCT-TCSESM083F2CU0,"[{""case_id"":""CASE-087234"",""case_status"":""Closed"",""customer_name"":""Metro Transit Authority"",""days_to_resolve"":2,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2023-09-14"",""issue_description"":""SF6 gas pressure dropped to 1.12 bar, triggering low pressure alarm. Switchgear locked out to prevent operation below safe threshold."",""parts_used"":""O-ring gasket kit (P/N: 24-DM1-SEAL-03), SF6 gas cylinder 10kg"",""preventive_action"":""Schedule annual SF6 gas pressure verification and visual seal inspection"",""resolution_date"":""2023-09-16"",""resolution_details"":""Identified slow leak in SF6 gas compartment seal. Replaced degraded O-ring gasket, evacuated and refilled SF6 gas to 1.45 bar. Performed leak test and pressure monitoring for 24 hours."",""resolution_type"":""Repair"",""severity"":""High"",""technician_notes"":""Gasket showed signs of aging and compression set. Recommended annual SF6 pressure checks for all units in same installation batch.""},{""case_id"":""CASE-091456"",""case_status"":""Closed"",""customer_name"":""Riverside Manufacturing Plant"",""days_to_resolve"":4,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2024-01-22"",""issue_description"":""Insulation resistance test during routine maintenance showed degraded reading of 2.8 GΩ, below acceptable 5 GΩ threshold. Moisture ingress suspected."",""parts_used"":""Breather filter assembly (P/N: SM6-BREATH-02), desiccant cartridge"",""preventive_action"":""Implement quarterly breather filter inspection protocol for high-humidity installations"",""resolution_date"":""2024-01-26"",""resolution_details"":""Opened switchgear compartment and found condensation due to failed breather filter. Replaced breather, performed thorough drying procedure using heating elements for 48 hours. Re-tested insulation resistance achieving 11.2 GΩ."",""resolution_type"":""Preventive Maintenance"",""severity"":""Medium"",""technician_notes"":""Breather filter was completely saturated. Unit located in high-humidity coastal environment. Customer advised to check breather condition quarterly.""},{""case_id"":""CASE-103782"",""case_status"":""Closed"",""customer_name"":""Northgate Distribution Center"",""days_to_resolve"":1,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2024-03-08"",""issue_description"":""Mechanical interlock failure preventing circuit breaker operation. Breaker would not close despite control signal present."",""parts_used"":""Mechanical interlock assembly (P/N: DM1-INTLK-05), high-temperature grease"",""preventive_action"":""Add mechanical interlock lubrication to 5-year maintenance schedule or after 8,000 operations"",""resolution_date"":""2024-03-09"",""resolution_details"":""Disassembled interlock mechanism and found worn cam follower preventing proper engagement. Replaced interlock assembly, lubricated mechanism per maintenance manual, performed 50 operation cycles to verify proper function."",""resolution_type"":""Repair"",""severity"":""High"",""technician_notes"":""Unit had exceeded 10,000 operations without interlock maintenance. Wear pattern consistent with lack of lubrication. All mechanical components now within specification.""}]"
SE-TOT-002,TotalEnergies,Energie,SM6-24 DM1-D,Medium Voltage Switchgear,SE-PRODUCT-TCSESM083F2CU0,"[{""case_id"":""CS-2847-MV"",""case_status"":""Closed"",""customer_name"":""Metro Transit Authority"",""days_to_resolve"":4,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2023-09-14"",""issue_description"":""Partial discharge levels detected at 720 pC, exceeding normal threshold of 500 pC. Customer reported intermittent crackling sounds from switchgear bay 3."",""parts_used"":""24kV cable termination kit (P/N: CT-24-150), insulation tape, cleaning solvent"",""preventive_action"":""Implemented quarterly partial discharge monitoring schedule and annual cable termination inspection"",""resolution_date"":""2023-09-18"",""resolution_details"":""Inspection revealed degraded cable termination insulation on outgoing feeder. Replaced cable termination kit and performed high-voltage testing. PD levels reduced to 180 pC after repair."",""resolution_type"":""Repair"",""severity"":""Medium"",""technician_notes"":""Cable termination showed signs of moisture ingress and tracking. Recommended quarterly PD monitoring for this installation due to humid environment. All interlocking mechanisms tested and functioning correctly.""},{""case_id"":""CS-3192-MV"",""case_status"":""Closed"",""customer_name"":""Riverside Manufacturing Plant"",""days_to_resolve"":1,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2024-01-22"",""issue_description"":""DM1-D earthing switch interlocking mechanism failed to engage properly. Operator unable to complete switching sequence safely."",""parts_used"":""Interlocking mechanism assembly (P/N: IL-DM1D-24), cam follower set, lubrication kit"",""preventive_action"":""Updated maintenance procedure to include detailed interlocking mechanism lubrication every 6 months"",""resolution_date"":""2024-01-23"",""resolution_details"":""Interlocking mechanism found to have worn cam follower and misaligned mechanical linkage. Replaced interlocking assembly and recalibrated all safety interlocks per manufacturer specifications."",""resolution_type"":""Repair"",""severity"":""High"",""technician_notes"":""Wear pattern suggests insufficient lubrication during maintenance cycles. Mechanism had accumulated metal debris. Performed complete cleaning and lubrication of all moving parts. Tested all interlocking sequences 50 times to verify reliability.""},{""case_id"":""CS-3756-MV"",""case_status"":""Closed"",""customer_name"":""Coastal Distribution Center"",""days_to_resolve"":1,""equipment_model"":""SM6-24 DM1-D"",""issue_date"":""2024-03-08"",""issue_description"":""Load current imbalance detected with phase A reading 445A while phases B and C at 290A and 285A respectively. Customer concerned about potential equipment damage."",""parts_used"":""None"",""preventive_action"":""Provided customer with load balancing guidelines and recommended quarterly current monitoring"",""resolution_date"":""2024-03-09"",""resolution_details"":""Comprehensive testing revealed no switchgear fault. Load imbalance traced to customer's downstream single-phase loads. Verified all connections, contact resistance within specifications, and thermal imaging showed normal temperature distribution."",""resolution_type"":""Investigation"",""severity"":""Medium"",""technician_notes"":""Switchgear operating normally. Current imbalance is due to customer load distribution, not equipment fault. All three phases carrying current well within rated capacity. Recommended customer review load balancing across phases. Contact resistance measurements: Phase A: 42µΩ, Phase B: 39µΩ, Phase C: 41µΩ - all acceptable.""}]"
