ENTREPRISE,CATEGORIE,equipment_id,installation_date,location,city,model,serial_number,type,voltage_rating,PRODUCT,NOTES,product_ref,image,title,description,downloadUrl,openUrl,endOfCommercializationDate,keyword,keyword_alt
Aeroports de Paris,Transport,SE-ADP-004,2019-09-18,CDG Runway 4 - Lighting Control,Roissy-en-France,Sepam Series 80,SEP80-2019-RWY4-7823,Protection Relay,15kV,Sepam Series 80,Protection relay series,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
Aeroports de Paris,Transport,SE-ADP-005,2022-04-07,Terminal 2F - HV Distribution,Roissy-en-France,Masterpact MTZ1 08H1,MTZ1-2022-T2F-5594,Circuit Breaker,400V,Masterpact MTZ1 08H1,MTZ1 variant,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
Aeroports de Paris,Transport,SE-ADP-006,2020-11-25,Orly West Pier - Energy Management,Orly,PowerLogic PM8000,PM8K-2020-OWP-2156,Power Meter,400V,PowerLogic PM8000,Meter series,SE-PRODUCT-A9MEM3255,https://download.schneider-electric.com/files?p_Doc_Ref= A9MEM3255_IOP_Def&p_File_Type=rendition_200_png,iEM3255 energy meter - CT - Modbus - 1 digital I - 1 digital O - multi-tariff - MID,"The Acti9 iEM3000 series energy meters offer an attractive range of three-phase DIN rail-mounted energy meters with an LCD display. Additional local signaling includes green LED power-on indicator, flashing yellow LED for accuracy checking, an overload alarm and communication indicators. This meter can be used in sub-billing applications and supports 4 tariff schedules. The meter provides the following accuracy classes: Active Energy: class 0.5S per IEC 62053-22, Active Energy: class C per EN 50470-3 and Active Energy: class 0.5S per IEC 61557-12. The meter will measure Active and Reactive Power, Active and Reactive Energy, Voltage and Current. With four quadrant Energy measurement. Designed for 50Hz or 60Hz networks, supply voltage can range from 100 to 277VAC or 173 to 480VAC. The rated current goes through a 1A or 5A transfomer to be measured in this meter and will support Single Phase and Neutral, Three Phase and Three Phase and Neutral configurations. Communication protocol is Modbus with screw terminal support. There is one programmable digital input and one programmable digital output that can be used as a pulsed output. Certifications include EAC, CE, UL and MID. Product dimensions are as follows: width 3.54 in (90 mm), depth 2.72in (69 mm), height 3.74 in (95 mm) and product weight 9.17 oz (260 g). Compatible with power management software to take advantage of the IoT digital power installation.",https://download.schneider-electric.com/files?p_File_Name=A9MEM3255_DATASHEET_GB_en-GB.pdf&p_Reference=A9MEM3255_DATASHEET,https://www.se.com/uk/en/product/A9MEM3255/,null,energy meter,ATG_MAIN
Aeroports de Paris,Transport,SE-ADP-007,2023-02-14,CDG Terminal 2G - HVAC Control,Roissy-en-France,Modicon M580 BMEP585040,M580-2023-T2G-8912,PLC Controller,24V,Modicon M580 BMEP585040,Specific processor,SE-PRODUCT-BMEP584040,https://download.schneider-electric.com/files?p_Doc_Ref= BMEP584040_main_image&p_File_Type=rendition_200_png,processor module M580 - Level 4 - Remote,"This product is part of the Modicon M580 range, an offer of Programmable Automation Controllers (PAC) and safety Programmable Logic Controllers (PLC) with built-in Ethernet. This processor module offers a maximum of 8 rack configuration and 144 application specific channels. It is a processor module with a current consumption of 295mA at 24V DC. It supports 4096 discrete, 1024 analogue local I/O channels and 64 distributed equipment. It is integrated with Ethernet TCP/IP for service port, 2 Ethernet TCP/IP for device network, Ethernet for HSBY port and USB type mini B for connections. It offers 600000 hours of MTBF. It has 16 - 2 racks per remote drop for I/O station. It has an integrated RAM of 16MB for program, 2048kb for data, 10kb for system memory and expandable flash of 4GB for data storage. It is an IP20 rated product. It weighs 0.849kg. It is suitable for medium to large process applications. This product is certified by CE, Merchant Navy, UL, RCM, CSA, EAC. It meets EN 61131-2, EN 61000-6-4, EN 61000-6-2 and EN 61010-2-201 standards. The benefits of Modicon M580 are reduce time to market, improve reliability and sustainability, improve productivity with high performance and increase operating profitability due to improved access to data.",https://download.schneider-electric.com/files?p_File_Name=BMEP584040_DATASHEET_GB_en-GB.pdf&p_Reference=BMEP584040_DATASHEET,https://www.se.com/uk/en/product/BMEP584040/,null,Modicon M580,ATG_MAIN
Aeroports de Paris,Transport,SE-ADP-008,2018-07-30,Le Bourget - Main Substation,Le Bourget,Sepam Series 60,SEP60-2018-LBG-4478,Protection Relay,20kV,Sepam Series 60,Protection relay series,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
Aeroports de Paris,Transport,SE-ADP-009,2021-10-12,CDG Satellite 4 - Power Distribution,Roissy-en-France,Masterpact MTZ3 20H1,MTZ3-2021-SAT4-6634,Circuit Breaker,690V,Masterpact MTZ3 20H1,MTZ3 variant,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
Aeroports de Paris,Transport,SE-ADP-010,2022-08-19,Orly South Terminal - Critical Systems,Orly,PowerLogic ION8650,ION8650-2022-OST-9201,Power Monitoring System,15kV,PowerLogic ION8650,Meter series,SE-PRODUCT-A9MEM3255,https://download.schneider-electric.com/files?p_Doc_Ref= A9MEM3255_IOP_Def&p_File_Type=rendition_200_png,iEM3255 energy meter - CT - Modbus - 1 digital I - 1 digital O - multi-tariff - MID,"The Acti9 iEM3000 series energy meters offer an attractive range of three-phase DIN rail-mounted energy meters with an LCD display. Additional local signaling includes green LED power-on indicator, flashing yellow LED for accuracy checking, an overload alarm and communication indicators. This meter can be used in sub-billing applications and supports 4 tariff schedules. The meter provides the following accuracy classes: Active Energy: class 0.5S per IEC 62053-22, Active Energy: class C per EN 50470-3 and Active Energy: class 0.5S per IEC 61557-12. The meter will measure Active and Reactive Power, Active and Reactive Energy, Voltage and Current. With four quadrant Energy measurement. Designed for 50Hz or 60Hz networks, supply voltage can range from 100 to 277VAC or 173 to 480VAC. The rated current goes through a 1A or 5A transfomer to be measured in this meter and will support Single Phase and Neutral, Three Phase and Three Phase and Neutral configurations. Communication protocol is Modbus with screw terminal support. There is one programmable digital input and one programmable digital output that can be used as a pulsed output. Certifications include EAC, CE, UL and MID. Product dimensions are as follows: width 3.54 in (90 mm), depth 2.72in (69 mm), height 3.74 in (95 mm) and product weight 9.17 oz (260 g). Compatible with power management software to take advantage of the IoT digital power installation.",https://download.schneider-electric.com/files?p_File_Name=A9MEM3255_DATASHEET_GB_en-GB.pdf&p_Reference=A9MEM3255_DATASHEET,https://www.se.com/uk/en/product/A9MEM3255/,null,energy meter,ATG_MAIN
Airbus,Aeronautique,SE-AIR-001,2019-03-15,Usine d'assemblage A320,Toulouse,Masterpact MTZ2 16H1,MTZ2-TLS-19-0847,Circuit Breaker,690V,Masterpact MTZ2 16H1,MTZ2 variant,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
Airbus,Aeronautique,SE-AIR-002,2020-06-22,Chaîne d'assemblage A350,Toulouse,Modicon M580 BMEP584040,M580-AIR-20-1523,PLC,24V,Modicon M580 BMEP584040,Specific processor,SE-PRODUCT-BMEP584040,https://download.schneider-electric.com/files?p_Doc_Ref= BMEP584040_main_image&p_File_Type=rendition_200_png,processor module M580 - Level 4 - Remote,"This product is part of the Modicon M580 range, an offer of Programmable Automation Controllers (PAC) and safety Programmable Logic Controllers (PLC) with built-in Ethernet. This processor module offers a maximum of 8 rack configuration and 144 application specific channels. It is a processor module with a current consumption of 295mA at 24V DC. It supports 4096 discrete, 1024 analogue local I/O channels and 64 distributed equipment. It is integrated with Ethernet TCP/IP for service port, 2 Ethernet TCP/IP for device network, Ethernet for HSBY port and USB type mini B for connections. It offers 600000 hours of MTBF. It has 16 - 2 racks per remote drop for I/O station. It has an integrated RAM of 16MB for program, 2048kb for data, 10kb for system memory and expandable flash of 4GB for data storage. It is an IP20 rated product. It weighs 0.849kg. It is suitable for medium to large process applications. This product is certified by CE, Merchant Navy, UL, RCM, CSA, EAC. It meets EN 61131-2, EN 61000-6-4, EN 61000-6-2 and EN 61010-2-201 standards. The benefits of Modicon M580 are reduce time to market, improve reliability and sustainability, improve productivity with high performance and increase operating profitability due to improved access to data.",https://download.schneider-electric.com/files?p_File_Name=BMEP584040_DATASHEET_GB_en-GB.pdf&p_Reference=BMEP584040_DATASHEET,https://www.se.com/uk/en/product/BMEP584040/,null,Modicon M580,ATG_MAIN
Airbus,Aeronautique,SE-AIR-003,2021-01-10,Site de production Saint-Nazaire,Saint-Nazaire,PowerLogic ION8650,ION8650-SNZ-21-0392,Power Monitoring,20kV,PowerLogic ION8650,Meter series,SE-PRODUCT-A9MEM3255,https://download.schneider-electric.com/files?p_Doc_Ref= A9MEM3255_IOP_Def&p_File_Type=rendition_200_png,iEM3255 energy meter - CT - Modbus - 1 digital I - 1 digital O - multi-tariff - MID,"The Acti9 iEM3000 series energy meters offer an attractive range of three-phase DIN rail-mounted energy meters with an LCD display. Additional local signaling includes green LED power-on indicator, flashing yellow LED for accuracy checking, an overload alarm and communication indicators. This meter can be used in sub-billing applications and supports 4 tariff schedules. The meter provides the following accuracy classes: Active Energy: class 0.5S per IEC 62053-22, Active Energy: class C per EN 50470-3 and Active Energy: class 0.5S per IEC 61557-12. The meter will measure Active and Reactive Power, Active and Reactive Energy, Voltage and Current. With four quadrant Energy measurement. Designed for 50Hz or 60Hz networks, supply voltage can range from 100 to 277VAC or 173 to 480VAC. The rated current goes through a 1A or 5A transfomer to be measured in this meter and will support Single Phase and Neutral, Three Phase and Three Phase and Neutral configurations. Communication protocol is Modbus with screw terminal support. There is one programmable digital input and one programmable digital output that can be used as a pulsed output. Certifications include EAC, CE, UL and MID. Product dimensions are as follows: width 3.54 in (90 mm), depth 2.72in (69 mm), height 3.74 in (95 mm) and product weight 9.17 oz (260 g). Compatible with power management software to take advantage of the IoT digital power installation.",https://download.schneider-electric.com/files?p_File_Name=A9MEM3255_DATASHEET_GB_en-GB.pdf&p_Reference=A9MEM3255_DATASHEET,https://www.se.com/uk/en/product/A9MEM3255/,null,energy meter,ATG_MAIN
Airbus,Aeronautique,SE-AIR-004,2019-11-08,Atelier de peinture,Toulouse,Sepam Series 80,SEP80-TLS-19-2156,Protection Relay,15kV,Sepam Series 80,Protection relay series,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
Airbus,Aeronautique,SE-AIR-005,2022-04-18,Centre d'essais moteurs,Toulouse,Altivar Process ATV930,ATV930-AIR-22-0678,Variable Speed Drive,400V,Altivar Process ATV930,ATV series,SE-PRODUCT-BMEP584040,https://download.schneider-electric.com/files?p_Doc_Ref= BMEP584040_main_image&p_File_Type=rendition_200_png,processor module M580 - Level 4 - Remote,"This product is part of the Modicon M580 range, an offer of Programmable Automation Controllers (PAC) and safety Programmable Logic Controllers (PLC) with built-in Ethernet. This processor module offers a maximum of 8 rack configuration and 144 application specific channels. It is a processor module with a current consumption of 295mA at 24V DC. It supports 4096 discrete, 1024 analogue local I/O channels and 64 distributed equipment. It is integrated with Ethernet TCP/IP for service port, 2 Ethernet TCP/IP for device network, Ethernet for HSBY port and USB type mini B for connections. It offers 600000 hours of MTBF. It has 16 - 2 racks per remote drop for I/O station. It has an integrated RAM of 16MB for program, 2048kb for data, 10kb for system memory and expandable flash of 4GB for data storage. It is an IP20 rated product. It weighs 0.849kg. It is suitable for medium to large process applications. This product is certified by CE, Merchant Navy, UL, RCM, CSA, EAC. It meets EN 61131-2, EN 61000-6-4, EN 61000-6-2 and EN 61010-2-201 standards. The benefits of Modicon M580 are reduce time to market, improve reliability and sustainability, improve productivity with high performance and increase operating profitability due to improved access to data.",https://download.schneider-electric.com/files?p_File_Name=BMEP584040_DATASHEET_GB_en-GB.pdf&p_Reference=BMEP584040_DATASHEET,https://www.se.com/uk/en/product/BMEP584040/,null,Modicon M580,ATG_MAIN
Airbus,Aeronautique,SE-AIR-006,2020-09-25,Usine de Nantes,Nantes,Masterpact MTZ1 08H1,MTZ1-NTS-20-1847,Circuit Breaker,690V,Masterpact MTZ1 08H1,MTZ1 variant,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
Airbus,Aeronautique,SE-AIR-007,2021-07-12,Atelier d'usinage,Méaulte,TeSys Island LMC058LF42,TSI-MEA-21-0934,Motor Management,400V,TeSys Island LMC058LF42,Specific base unit,SE-PRODUCT-A9F95310,https://download.schneider-electric.com/files?p_Doc_Ref= A9F95310_Image&p_File_Type=rendition_200_png,iC60L - miniature circuit breaker - 3P - 10A - K curve,"This Acti9 iC60L is a low voltage miniature circuit breaker (MCB). It has 3P with 3 protected poles, rated current 10A and K tripping curve. The rated short circuit breaking capacity goes up to 50kA at 220VAC to 240VAC conforming to EN/IEC 60947-2 standard and 15000A at 400VAC conforming to EN/IEC 60898-1 standard. It complies with both industrial standard EN/IEC 60898-1 and residential standard EN/IEC 60947-2. This miniature circuit breaker is for protection against short circuit and overload current in all applications. Its unique VisiTrip indicator reduces intervention time by showing the faulty circuit. Its VisiSafe green strip guarantees the physical opening of the contacts to allow downstream maintenance. Its fast closing mechanism independent of manual operation improves its service life. It has an electrical endurance going up to 10000 cycles and a mechanical endurance going up to 20000 cycles. The Ui rated insulation voltage is 500VAC. Its limitation class 3 (according to EN/IEC60898-1) improves downstream circuit protection cost. It is DIN rail mountable. Its width is 6 pitches of 9mm. Pollution degree is 3. Overvoltage category is IV. The product colour is white (RAL9003). The dimensions are (W) 54mm x (H) 85mm x (D) 78.5mm. The weight is 0.375kg. According to IEC 60529 standard, the degree of protection is IP20 and IP40 in enclosure. The operating temperature is -35°C to 70°C. The storage temperature is -40°C to 85°C.",https://download.schneider-electric.com/files?p_File_Name=A9F95310_DATASHEET_GB_en-GB.pdf&p_Reference=A9F95310_DATASHEET,https://www.se.com/uk/en/product/A9F95310/,null,10 A,ATG_MAIN
Airbus,Aeronautique,SE-AIR-008,2023-02-20,Ligne d'assemblage A220,Toulouse,Magelis HMIGTO6315,MAG-TLS-23-0412,HMI,24V,Magelis HMIGTO6315,HMI series,SE-PRODUCT-A9MEM3255,https://download.schneider-electric.com/files?p_Doc_Ref= A9MEM3255_IOP_Def&p_File_Type=rendition_200_png,iEM3255 energy meter - CT - Modbus - 1 digital I - 1 digital O - multi-tariff - MID,"The Acti9 iEM3000 series energy meters offer an attractive range of three-phase DIN rail-mounted energy meters with an LCD display. Additional local signaling includes green LED power-on indicator, flashing yellow LED for accuracy checking, an overload alarm and communication indicators. This meter can be used in sub-billing applications and supports 4 tariff schedules. The meter provides the following accuracy classes: Active Energy: class 0.5S per IEC 62053-22, Active Energy: class C per EN 50470-3 and Active Energy: class 0.5S per IEC 61557-12. The meter will measure Active and Reactive Power, Active and Reactive Energy, Voltage and Current. With four quadrant Energy measurement. Designed for 50Hz or 60Hz networks, supply voltage can range from 100 to 277VAC or 173 to 480VAC. The rated current goes through a 1A or 5A transfomer to be measured in this meter and will support Single Phase and Neutral, Three Phase and Three Phase and Neutral configurations. Communication protocol is Modbus with screw terminal support. There is one programmable digital input and one programmable digital output that can be used as a pulsed output. Certifications include EAC, CE, UL and MID. Product dimensions are as follows: width 3.54 in (90 mm), depth 2.72in (69 mm), height 3.74 in (95 mm) and product weight 9.17 oz (260 g). Compatible with power management software to take advantage of the IoT digital power installation.",https://download.schneider-electric.com/files?p_File_Name=A9MEM3255_DATASHEET_GB_en-GB.pdf&p_Reference=A9MEM3255_DATASHEET,https://www.se.com/uk/en/product/A9MEM3255/,null,energy meter,ATG_MAIN
Airbus,Aeronautique,SE-AIR-009,2022-10-05,Site de Marignane,Marignane,PowerLogic PM8000,PM8000-MAR-22-1567,Power Monitoring,400V,PowerLogic PM8000,Meter series,SE-PRODUCT-A9MEM3255,https://download.schneider-electric.com/files?p_Doc_Ref= A9MEM3255_IOP_Def&p_File_Type=rendition_200_png,iEM3255 energy meter - CT - Modbus - 1 digital I - 1 digital O - multi-tariff - MID,"The Acti9 iEM3000 series energy meters offer an attractive range of three-phase DIN rail-mounted energy meters with an LCD display. Additional local signaling includes green LED power-on indicator, flashing yellow LED for accuracy checking, an overload alarm and communication indicators. This meter can be used in sub-billing applications and supports 4 tariff schedules. The meter provides the following accuracy classes: Active Energy: class 0.5S per IEC 62053-22, Active Energy: class C per EN 50470-3 and Active Energy: class 0.5S per IEC 61557-12. The meter will measure Active and Reactive Power, Active and Reactive Energy, Voltage and Current. With four quadrant Energy measurement. Designed for 50Hz or 60Hz networks, supply voltage can range from 100 to 277VAC or 173 to 480VAC. The rated current goes through a 1A or 5A transfomer to be measured in this meter and will support Single Phase and Neutral, Three Phase and Three Phase and Neutral configurations. Communication protocol is Modbus with screw terminal support. There is one programmable digital input and one programmable digital output that can be used as a pulsed output. Certifications include EAC, CE, UL and MID. Product dimensions are as follows: width 3.54 in (90 mm), depth 2.72in (69 mm), height 3.74 in (95 mm) and product weight 9.17 oz (260 g). Compatible with power management software to take advantage of the IoT digital power installation.",https://download.schneider-electric.com/files?p_File_Name=A9MEM3255_DATASHEET_GB_en-GB.pdf&p_Reference=A9MEM3255_DATASHEET,https://www.se.com/uk/en/product/A9MEM3255/,null,energy meter,ATG_MAIN
Airbus,Aeronautique,SE-AIR-010,2023-05-30,Centre de recherche et développement,Toulouse,Modicon M580 BMEP585040,M580-TLS-23-0889,PLC,24V,Modicon M580 BMEP585040,Specific processor,SE-PRODUCT-BMEP584040,https://download.schneider-electric.com/files?p_Doc_Ref= BMEP584040_main_image&p_File_Type=rendition_200_png,processor module M580 - Level 4 - Remote,"This product is part of the Modicon M580 range, an offer of Programmable Automation Controllers (PAC) and safety Programmable Logic Controllers (PLC) with built-in Ethernet. This processor module offers a maximum of 8 rack configuration and 144 application specific channels. It is a processor module with a current consumption of 295mA at 24V DC. It supports 4096 discrete, 1024 analogue local I/O channels and 64 distributed equipment. It is integrated with Ethernet TCP/IP for service port, 2 Ethernet TCP/IP for device network, Ethernet for HSBY port and USB type mini B for connections. It offers 600000 hours of MTBF. It has 16 - 2 racks per remote drop for I/O station. It has an integrated RAM of 16MB for program, 2048kb for data, 10kb for system memory and expandable flash of 4GB for data storage. It is an IP20 rated product. It weighs 0.849kg. It is suitable for medium to large process applications. This product is certified by CE, Merchant Navy, UL, RCM, CSA, EAC. It meets EN 61131-2, EN 61000-6-4, EN 61000-6-2 and EN 61010-2-201 standards. The benefits of Modicon M580 are reduce time to market, improve reliability and sustainability, improve productivity with high performance and increase operating profitability due to improved access to data.",https://download.schneider-electric.com/files?p_File_Name=BMEP584040_DATASHEET_GB_en-GB.pdf&p_Reference=BMEP584040_DATASHEET,https://www.se.com/uk/en/product/BMEP584040/,null,Modicon M580,ATG_MAIN
